start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2020-01-21 18:09:52','2020-01-21 20:33:22',3.878,21094,10,2,3
'2020-01-21 18:18:08','2020-01-21 20:03:16',10.486,3991,64,2,2
'2020-01-21 18:25:45','2020-01-21 19:41:20',8.213,21057,67,1,2
'2020-01-21 18:48:19','2020-01-21 22:55:04',26.408,330,13,2,3
'2020-01-21 19:19:37','2020-01-22 00:34:05',0.877,281,76,2,2
'2020-01-21 19:28:42','2020-01-21 22:34:22',12.666,15689,49,1,1
'2020-01-21 19:36:20','2020-01-21 21:56:57',5.853,3968,11,1,1
'2020-01-21 19:58:24','2020-01-21 22:37:28',17.918,318,12,1,3
'2020-01-21 20:32:40','2020-01-21 21:03:23',0.916,26375,84,1,2
'2020-01-21 20:47:57','2020-01-21 22:49:47',6.592,6768,82,1,2
'2020-01-21 20:51:55','2020-01-21 21:35:11',1.713,3324,48,2,1
'2020-01-21 21:10:52','2020-01-21 23:16:19',7.017,285,32,1,2
'2020-01-21 22:03:02','2020-01-21 23:22:49',4.221,330,30,1,3
'2020-01-21 22:54:57','2020-01-21 23:58:46',3.116,20678,20,2,3
'2020-01-21 23:08:32','2020-01-22 00:34:03',0.892,109229,51,2,2
'2020-01-22 01:25:01','2020-01-22 07:57:11',42.768,33433,3,1,1
'2020-01-22 03:36:58','2020-01-22 04:33:42',3.295,20597,45,1,3
'2020-01-22 03:43:29','2020-01-22 05:55:18',11.702,21041,48,2,3
'2020-01-22 04:23:22','2020-01-22 05:45:20',9.14,33433,83,1,1
'2020-01-22 16:09:56','2020-01-22 21:11:38',0.838,146500,62,2,1
'2020-01-22 16:40:06','2020-01-22 17:11:36',1.933,16134,39,2,1
'2020-01-22 16:54:08','2020-01-22 22:50:42',13.735,314,48,2,3
'2020-01-22 16:58:07','2020-01-22 18:25:07',2.862,21011,31,1,1
'2020-01-22 16:58:44','2020-01-22 20:07:13',20.302,16161,16,1,2
'2020-01-22 17:00:48','2020-01-22 17:56:22',2.765,20412,27,2,2
'2020-01-22 17:04:31','2020-01-22 17:34:55',0.744,91283,20,2,3
'2020-01-22 17:10:11','2020-01-22 18:28:39',3.775,6664,68,2,1
'2020-01-22 17:12:50','2020-01-22 18:20:26',0.932,16161,74,2,3
'2020-01-22 17:12:57','2020-01-22 18:22:54',3.74,6668,7,1,3
'2020-01-22 17:23:43','2020-01-22 19:16:05',5.705,21019,40,2,1
'2020-01-22 17:26:42','2020-01-22 20:58:57',12.166,3991,65,1,2
'2020-01-22 17:34:49','2020-01-22 21:04:31',9.064,20597,67,1,3
'2020-01-22 17:39:13','2020-01-22 19:29:25',6.063,334,25,2,3
'2020-01-22 17:40:00','2020-01-22 18:44:30',6.804,20588,49,1,1
'2020-01-22 17:44:49','2020-01-22 19:49:35',13.34,20650,32,1,2
'2020-01-22 17:47:30','2020-01-22 18:39:47',1.6,20445,3,2,2
'2020-01-22 17:50:08','2020-01-22 18:21:07',0.885,26375,46,2,2
'2020-01-22 17:50:50','2020-01-22 19:18:30',4.282,86,69,1,1
'2020-01-22 17:51:14','2020-01-22 18:21:45',0.913,3873,47,2,2
'2020-01-22 18:07:14','2020-01-22 20:13:23',12.393,287,76,2,2
'2020-01-22 18:07:47','2020-01-23 00:37:14',6.256,20646,59,2,3
'2020-01-22 18:11:49','2020-01-22 20:05:06',11.319,277,18,2,3
'2020-01-22 18:17:39','2020-01-22 19:48:53',9.938,20001,87,1,1
'2020-01-22 18:18:28','2020-01-23 00:26:15',3.77,92122,4,2,2
'2020-01-22 18:38:06','2020-01-22 19:08:25',0.914,21014,20,2,3
'2020-01-22 18:44:20','2020-01-22 20:33:40',5.615,166575,43,2,1
'2020-01-22 19:22:46','2020-01-22 22:41:54',21.269,312,9,2,1
'2020-01-22 19:40:10','2020-01-22 21:27:29',5.594,6668,84,2,1
'2020-01-22 19:49:26','2020-01-22 20:33:02',1.83,285,85,1,3
'2020-01-22 21:10:44','2020-01-22 21:41:20',0.723,21058,90,2,1
'2020-01-22 21:15:01','2020-01-22 21:49:29',1.309,20294,34,1,3
'2020-01-22 21:16:22','2020-01-22 21:37:19',0.639,318,36,1,2
'2020-01-22 22:50:13','2020-01-22 23:41:18',0.894,6664,9,2,3
'2020-01-22 23:28:54','2020-01-23 04:02:14',15.474,324,4,2,3
'2020-01-22 23:36:18','2020-01-23 00:20:49',4.122,20436,3,2,2
'2020-01-23 01:17:38','2020-01-23 02:06:50',2.232,292,90,1,2
'2020-01-23 15:01:08','2020-01-23 18:12:50',8.397,146500,4,2,3
'2020-01-23 15:39:08','2020-01-23 17:48:04',5.968,20608,39,2,3
'2020-01-23 15:53:02','2020-01-24 00:57:42',4.649,176880,31,1,1
'2020-01-23 16:02:37','2020-01-23 23:51:26',0.868,109229,68,2,2
'2020-01-23 16:04:34','2020-01-24 00:56:20',42.475,277,59,1,2
'2020-01-23 16:14:48','2020-01-23 18:10:46',5.695,86,69,2,1
'2020-01-23 16:31:01','2020-01-23 23:29:57',10.316,314,79,1,1
'2020-01-23 16:32:20','2020-01-23 19:12:31',8.779,315,44,1,2
'2020-01-23 16:33:02','2020-01-23 19:47:18',14.071,91283,5,2,1
'2020-01-23 16:34:16','2020-01-24 00:06:39',0.844,317,4,1,2
'2020-01-23 16:37:39','2020-01-23 22:20:25',0.949,26375,47,2,1
'2020-01-23 16:43:07','2020-01-23 18:47:18',13.339,12604,48,2,1
'2020-01-23 16:50:44','2020-01-23 18:42:07',5.671,3324,40,2,3
'2020-01-23 16:53:20','2020-01-23 18:26:22',5.303,20573,48,2,1
'2020-01-23 17:04:25','2020-01-23 18:33:24',4.119,26375,37,1,3
'2020-01-23 17:12:31','2020-01-23 17:43:46',0.866,21094,76,2,1
'2020-01-23 17:14:00','2020-01-23 21:04:18',0.919,330,49,2,1
'2020-01-23 17:52:07','2020-01-23 19:39:41',11.216,6776,31,1,1
'2020-01-23 17:52:14','2020-01-23 19:46:41',11.569,73817,49,1,1
'2020-01-23 17:54:23','2020-01-23 19:59:10',6.28,20616,22,2,3
'2020-01-23 18:25:34','2020-01-23 20:06:07',9.742,20004,72,1,3
'2020-01-23 18:30:52','2020-01-23 19:18:00',1.975,12555,79,1,2
'2020-01-23 18:38:41','2020-01-23 23:51:10',1.0,52475,55,2,1
'2020-01-23 18:43:54','2020-01-23 19:55:28',3.901,6665,6,1,1
'2020-01-23 18:44:36','2020-01-23 22:21:44',11.715,3968,83,2,3
'2020-01-23 19:02:37','2020-01-23 19:33:16',0.915,143775,24,1,2
'2020-01-23 19:08:17','2020-01-23 21:06:44',12.206,21011,7,2,2
'2020-01-23 20:07:48','2020-01-23 23:48:28',4.778,20321,32,1,2
'2020-01-23 20:19:44','2020-01-24 00:45:19',1.495,12555,66,1,3
'2020-01-23 20:57:43','2020-01-23 22:56:54',6.469,287,15,2,1
'2020-01-23 21:17:59','2020-01-23 22:20:10',0.752,12601,38,2,1
'2020-01-23 23:16:12','2020-01-24 00:06:34',0.928,315,56,2,2
'2020-01-23 23:47:19','2020-01-24 01:16:10',10.047,20678,8,1,2
'2020-01-24 00:01:32','2020-01-24 02:27:24',1.946,190,86,1,2
'2020-01-24 01:41:50','2020-01-24 02:24:34',3.87,20660,44,2,2
'2020-01-24 02:16:45','2020-01-24 06:06:01',13.588,21120,39,1,2
'2020-01-24 02:18:50','2020-01-24 02:40:39',0.628,20678,35,1,3
'2020-01-24 03:14:58','2020-01-24 04:27:43',3.578,311,72,2,1
'2020-01-24 03:41:13','2020-01-24 04:33:41',2.826,166575,75,1,1
'2020-01-24 04:31:59','2020-01-24 05:46:03',8.499,20514,13,1,3
'2020-01-25 16:36:03','2020-01-25 20:20:40',13.199,331,43,1,2
'2020-01-25 19:44:08','2020-01-25 20:07:19',0.716,133928,85,2,2
'2020-01-25 23:52:25','2020-01-26 00:22:49',0.837,6663,41,2,2
'2020-01-26 00:54:52','2020-01-26 01:38:48',2.064,180674,88,1,1
'2020-01-26 02:59:57','2020-01-26 04:00:10',3.532,6951,65,1,2
'2020-01-26 17:11:38','2020-01-26 22:27:20',34.89,6768,20,2,3
'2020-01-26 17:37:04','2020-01-26 18:59:06',4.387,12555,41,1,3
'2020-01-26 20:48:42','2020-01-26 21:19:26',0.829,73441,66,1,2
'2020-01-26 21:40:24','2020-01-26 23:29:49',5.494,20660,50,1,3
'2020-01-27 01:01:39','2020-01-27 05:26:55',27.419,20412,56,1,1
'2020-01-27 01:57:42','2020-01-27 02:57:39',0.866,333,73,2,1
'2020-01-27 14:49:30','2020-01-27 20:42:10',15.137,180674,32,1,2
'2020-01-27 15:54:26','2020-01-27 16:24:58',0.878,20558,34,1,3
'2020-01-27 15:56:07','2020-01-27 21:42:57',29.363,86,9,1,1
'2020-01-27 16:09:07','2020-01-27 20:20:23',14.528,21073,76,2,3
'2020-01-27 16:10:36','2020-01-27 18:58:59',6.391,108814,27,1,1
'2020-01-27 16:22:44','2020-01-27 17:50:31',7.725,21011,69,2,2
'2020-01-27 16:30:06','2020-01-27 21:28:17',12.735,20053,67,1,1
'2020-01-27 16:30:26','2020-01-27 19:54:17',12.848,6758,19,2,1
'2020-01-27 16:31:43','2020-01-27 16:53:14',1.314,21041,14,2,2
'2020-01-27 16:37:05','2020-01-28 01:13:26',9.964,6670,71,1,1
'2020-01-27 16:37:46','2020-01-27 19:27:36',13.158,20294,38,1,2
'2020-01-27 16:38:53','2020-01-27 23:51:09',6.301,52475,6,1,3
'2020-01-27 16:40:05','2020-01-27 21:06:44',15.267,52475,83,2,1
'2020-01-27 16:45:18','2020-01-27 21:57:56',37.6,44239,40,2,3
'2020-01-27 16:58:56','2020-01-27 20:20:26',19.15,253379,59,2,3
'2020-01-27 17:01:02','2020-01-27 21:06:44',8.604,16134,10,1,3
'2020-01-27 17:06:46','2020-01-27 18:35:14',4.544,91283,62,1,3
'2020-01-27 17:07:15','2020-01-28 00:23:29',40.82,16161,33,1,1
'2020-01-27 17:34:55','2020-01-27 19:34:59',4.866,20608,44,2,2
'2020-01-27 17:46:09','2020-01-28 01:28:41',1.077,20531,78,1,3
'2020-01-27 17:53:10','2020-01-27 18:46:29',1.686,20412,59,2,1
'2020-01-27 18:03:11','2020-01-27 20:57:32',13.071,322,26,1,1
'2020-01-27 18:32:34','2020-01-27 20:42:11',6.026,312,9,2,2
'2020-01-27 18:38:33','2020-01-27 19:27:29',2.108,6669,38,1,2
'2020-01-27 18:39:27','2020-01-27 19:40:16',2.928,285,60,1,2
'2020-01-27 18:39:53','2020-01-27 19:40:34',4.125,12628,60,2,2
'2020-01-27 18:54:45','2020-01-28 01:57:39',43.915,20294,53,1,1
'2020-01-27 19:22:27','2020-01-27 20:40:12',8.199,20303,8,1,2
'2020-01-27 19:47:05','2020-01-27 23:29:27',0.861,20377,33,2,3
'2020-01-27 21:12:39','2020-01-28 00:47:20',0.929,16161,5,1,1
'2020-01-27 21:34:04','2020-01-27 21:57:54',1.13,20294,38,2,1
'2020-01-27 21:38:15','2020-01-28 01:30:08',7.028,20558,17,2,3
'2020-01-28 00:48:21','2020-01-28 01:18:31',0.828,20004,57,2,3
'2020-01-28 05:23:34','2020-01-28 06:23:43',3.408,20650,53,1,2
'2020-01-28 06:34:10','2020-01-28 08:32:14',5.973,166575,33,2,1
'2020-01-28 16:05:10','2020-01-28 17:36:27',4.305,73441,30,1,3
'2020-01-28 16:14:02','2020-01-28 18:45:24',16.513,20764,12,2,2
'2020-01-28 16:21:36','2020-01-28 23:28:30',45.222,20999,72,2,1
'2020-01-28 16:32:18','2020-01-28 16:57:58',0.698,20294,1,1,3
'2020-01-28 16:35:39','2020-01-29 00:26:14',12.864,26375,37,2,3
'2020-01-28 16:37:58','2020-01-28 20:00:22',19.452,6669,74,1,3
'2020-01-28 16:57:46','2020-01-28 18:41:59',5.131,20623,32,1,2
'2020-01-28 16:58:42','2020-01-28 20:00:33',6.212,20623,21,2,3
'2020-01-28 17:05:08','2020-01-28 18:29:19',4.552,20303,36,2,2
'2020-01-28 17:05:48','2020-01-28 22:43:49',9.31,20577,35,1,1
'2020-01-28 17:07:39','2020-01-28 21:45:51',22.223,166575,52,2,3
'2020-01-28 17:09:43','2020-01-28 18:27:25',3.657,20588,65,2,1
'2020-01-28 17:10:49','2020-01-29 00:25:52',18.379,12498,13,2,2
'2020-01-28 17:16:28','2020-01-28 18:29:06',3.768,20445,48,2,3
'2020-01-28 17:17:08','2020-01-28 18:47:56',6.636,20558,89,2,3
'2020-01-28 17:18:07','2020-01-28 19:17:11',4.69,91283,19,1,1
'2020-01-28 17:27:48','2020-01-28 20:51:01',0.908,20573,1,2,3
'2020-01-28 17:28:35','2020-01-28 17:59:19',0.86,20673,58,2,3
'2020-01-28 17:31:20','2020-01-28 22:12:30',15.666,44239,23,1,1
'2020-01-28 17:35:08','2020-01-28 18:23:08',4.45,314,9,2,1
'2020-01-28 18:09:55','2020-01-28 20:13:31',11.224,6951,22,2,1
'2020-01-28 18:11:25','2020-01-28 23:51:29',0.753,6669,62,2,1
'2020-01-28 18:12:29','2020-01-28 20:17:32',11.932,20650,54,1,1
'2020-01-28 18:17:22','2020-01-28 19:39:56',0.935,20623,47,1,2
'2020-01-28 18:24:41','2020-01-28 19:55:46',9.465,20597,19,2,2
'2020-01-28 18:31:37','2020-01-28 20:49:28',0.85,6665,83,1,3
'2020-01-28 18:35:24','2020-01-28 23:51:22',0.875,292,67,2,1
'2020-01-28 18:48:52','2020-01-28 20:20:33',4.606,20558,47,1,3
'2020-01-28 19:02:46','2020-01-28 19:56:27',1.318,12498,22,2,1
'2020-01-28 19:52:01','2020-01-28 21:16:18',2.833,21057,24,2,2
'2020-01-28 19:57:19','2020-01-28 20:50:13',0.844,109229,47,1,3
'2020-01-28 20:37:59','2020-01-28 21:45:49',7.22,127818,63,1,1
'2020-01-28 20:48:34','2020-01-28 21:19:25',0.824,3323,82,2,3
'2020-01-28 20:48:45','2020-01-28 21:34:01',1.855,259,33,2,2
'2020-01-28 21:43:05','2020-01-28 22:17:33',1.666,12604,22,2,3
'2020-01-28 22:03:41','2020-01-29 00:57:40',12.658,26375,69,1,2
'2020-01-28 22:25:10','2020-01-29 00:17:40',0.914,3323,76,2,1
'2020-01-28 22:44:43','2020-01-29 00:17:24',4.132,324,70,2,2
'2020-01-28 23:06:17','2020-01-29 02:39:25',11.847,21094,15,2,2
'2020-01-29 00:08:15','2020-01-29 03:27:31',21.29,15689,33,2,1
'2020-01-29 01:22:31','2020-01-29 01:55:37',1.176,16161,17,2,1
'2020-01-29 02:49:55','2020-01-29 04:44:56',12.695,12628,76,1,3
'2020-01-29 03:27:45','2020-01-29 05:19:00',5.578,20600,22,1,2
'2020-01-29 14:57:27','2020-01-29 21:18:05',14.054,166575,64,1,3
'2020-01-29 15:45:33','2020-01-29 20:00:33',16.594,20600,28,2,2
'2020-01-29 16:01:03','2020-01-29 16:31:23',0.789,6664,40,2,2
'2020-01-29 16:08:38','2020-01-29 20:03:41',0.835,20294,79,1,3
'2020-01-29 16:15:22','2020-01-29 19:35:25',21.833,75111,67,1,1
'2020-01-29 16:36:52','2020-01-29 17:25:45',4.815,334,82,2,2
'2020-01-29 16:43:42','2020-01-29 18:16:10',5.005,20321,58,2,3
'2020-01-29 16:45:48','2020-01-29 18:12:37',4.705,277,71,1,1
'2020-01-29 16:59:52','2020-01-29 19:16:40',6.015,322,54,2,1
'2020-01-29 17:04:53','2020-01-29 19:09:35',6.276,184,25,1,3
'2020-01-29 17:08:13','2020-01-29 20:38:12',9.93,3991,65,1,3
'2020-01-29 17:09:08','2020-01-29 22:31:20',0.817,281,26,1,1
'2020-01-29 17:16:50','2020-01-29 20:03:27',8.498,6668,73,2,2
'2020-01-29 17:20:50','2020-01-29 21:38:32',14.393,3968,80,1,1
'2020-01-29 17:25:53','2020-01-29 18:35:06',6.254,317,23,2,2
'2020-01-29 17:31:37','2020-01-29 19:27:47',11.838,21120,84,2,3
'2020-01-29 17:32:20','2020-01-29 21:40:47',13.948,6664,45,2,3
'2020-01-29 17:46:41','2020-01-29 18:58:56',3.765,330,72,2,1
'2020-01-29 18:15:37','2020-01-29 20:08:47',11.501,20375,4,2,3
'2020-01-29 18:23:32','2020-01-29 19:10:49',1.941,86,12,2,2
'2020-01-29 18:48:38','2020-01-29 20:36:47',0.564,322,34,1,1
'2020-01-29 19:07:03','2020-01-29 20:57:47',5.664,3326,27,2,2
'2020-01-29 19:14:17','2020-01-30 00:25:04',12.527,75111,26,2,1
'2020-01-29 20:10:40','2020-01-30 00:41:10',23.11,6758,7,2,3
'2020-01-29 20:20:30','2020-01-29 23:38:39',21.717,21094,2,2,2
'2020-01-29 20:21:07','2020-01-30 00:49:41',27.163,20999,65,2,2
'2020-01-29 20:41:57','2020-01-29 22:07:31',3.124,20407,39,2,3
'2020-01-29 21:36:02','2020-01-29 23:37:48',6.545,180674,41,1,2
'2020-01-29 21:48:57','2020-01-29 22:31:23',0.819,20375,29,1,2
'2020-01-29 22:10:46','2020-01-30 00:21:54',6.529,20600,41,2,2
'2020-01-29 22:37:50','2020-01-29 23:10:46',2.002,20999,21,2,3
'2020-01-29 23:00:57','2020-01-29 23:31:40',0.842,20644,31,1,3
'2020-01-30 01:05:00','2020-01-30 02:45:09',0.892,21046,30,1,3
'2020-01-30 02:35:21','2020-01-30 04:29:33',6.368,317,13,1,1
'2020-01-30 03:19:33','2020-01-30 03:49:37',0.833,3327,86,1,3
'2020-01-30 15:41:19','2020-01-30 20:50:54',23.601,6670,1,1,2
'2020-01-30 15:49:43','2020-01-30 22:46:17',40.337,332,30,2,3
'2020-01-30 15:50:51','2020-01-30 19:57:08',0.804,201,85,2,1
'2020-01-30 16:15:37','2020-01-31 00:35:38',0.904,6768,13,2,3
'2020-01-30 16:22:06','2020-01-30 17:55:18',2.982,20678,37,1,3
'2020-01-30 16:24:10','2020-01-30 19:33:14',9.389,109229,69,2,1
'2020-01-30 16:27:35','2020-01-30 18:45:49',12.883,315,48,2,1
'2020-01-30 16:33:02','2020-01-30 16:58:54',0.886,3968,90,2,2
'2020-01-30 16:35:29','2020-01-30 20:51:29',12.773,20646,32,2,3
'2020-01-30 16:37:23','2020-01-30 18:15:31',5.017,3327,71,1,1
'2020-01-30 16:39:49','2020-01-31 00:45:58',0.878,146500,3,2,3
'2020-01-30 16:40:05','2020-01-30 17:44:14',1.908,133929,78,2,2
'2020-01-30 16:43:52','2020-01-30 20:36:38',0.944,281,1,2,3
'2020-01-30 16:49:50','2020-01-30 19:02:53',12.52,44239,24,2,3
'2020-01-30 16:53:39','2020-01-30 18:50:37',5.839,6668,64,2,3
'2020-01-30 16:55:04','2020-01-30 19:34:31',7.771,6666,49,2,3
'2020-01-30 16:56:40','2020-01-30 18:32:57',5.069,20001,87,2,3
'2020-01-30 17:06:16','2020-01-30 19:09:32',11.071,20623,71,1,3
'2020-01-30 17:08:28','2020-01-30 19:46:56',11.108,3991,55,1,3
'2020-01-30 17:31:52','2020-01-30 18:20:27',2.057,317,70,2,1
'2020-01-30 17:49:37','2020-01-30 19:47:26',12.061,20053,9,2,3
'2020-01-30 18:16:30','2020-01-30 20:05:27',10.554,24727,85,2,2
'2020-01-30 18:31:46','2020-01-31 01:36:45',2.316,322,43,2,2
'2020-01-30 18:41:12','2020-01-31 00:35:12',4.144,20053,2,2,2
'2020-01-30 18:43:41','2020-01-30 19:50:08',3.225,292,68,2,3
'2020-01-30 18:50:51','2020-01-30 20:51:25',6.412,92122,7,1,2
'2020-01-30 19:33:59','2020-01-30 20:13:39',1.849,176880,20,1,1
'2020-01-30 20:11:53','2020-01-31 01:08:45',0.897,12601,14,1,1
'2020-01-30 21:27:20','2020-01-30 22:43:55',1.414,253379,35,1,1
'2020-01-30 22:25:57','2020-01-30 22:46:14',2.88,20573,60,1,1
'2020-01-31 00:10:05','2020-01-31 03:09:35',9.272,21022,46,1,1
'2020-01-31 00:56:35','2020-01-31 01:41:57',3.891,21022,19,2,1
'2020-01-31 02:38:40','2020-01-31 06:22:10',12.743,33433,82,1,2
'2020-01-31 04:50:49','2020-01-31 05:43:25',2.929,20600,31,2,1
'2020-01-31 12:56:01','2020-01-31 14:19:37',8.193,6663,4,2,1
'2020-01-31 14:49:55','2020-01-31 18:55:11',13.5,91283,68,2,1
'2020-01-31 15:44:59','2020-01-31 17:00:34',2.589,15627,46,2,1
'2020-01-31 15:45:53','2020-01-31 16:30:32',4.132,44239,27,1,1
'2020-01-31 15:47:15','2020-01-31 20:46:29',16.403,20101,17,2,2
'2020-01-31 15:57:17','2020-01-31 21:26:16',0.839,52475,35,1,3
'2020-01-31 16:10:30','2020-01-31 20:59:52',30.84,108814,33,1,3
'2020-01-31 16:16:29','2020-01-31 22:29:00',35.559,21057,27,1,2
'2020-01-31 16:24:44','2020-01-31 20:56:23',15.185,73817,61,1,1
'2020-01-31 16:29:43','2020-01-31 22:01:30',5.677,3873,26,1,3
'2020-01-31 16:51:30','2020-01-31 17:17:10',1.53,21022,90,2,2
'2020-01-31 16:52:49','2020-01-31 18:36:07',5.091,91342,20,2,1
'2020-01-31 17:09:29','2020-01-31 19:02:23',5.537,21057,10,1,2
'2020-01-31 17:15:18','2020-01-31 18:57:22',3.623,6776,20,2,3
'2020-01-31 17:19:02','2020-01-31 18:36:39',8.597,285,61,1,2
'2020-01-31 17:33:21','2020-01-31 19:13:54',0.916,26375,55,1,1
'2020-01-31 17:47:39','2020-01-31 19:44:57',6.078,20673,18,1,1
'2020-01-31 17:47:53','2020-01-31 19:42:37',12.026,333,21,2,2
'2020-01-31 17:49:56','2020-01-31 18:37:37',1.457,20531,30,1,3
'2020-01-31 17:54:40','2020-01-31 22:06:08',20.359,20558,26,1,2
'2020-01-31 17:57:34','2020-01-31 19:47:08',11.812,315,56,1,2
'2020-01-31 18:03:05','2020-01-31 21:36:48',22.067,16161,15,1,1
'2020-01-31 18:12:54','2020-01-31 20:11:10',10.986,3326,51,2,3
'2020-01-31 18:13:10','2020-01-31 21:46:21',10.926,3326,80,2,3
'2020-01-31 18:24:42','2020-02-01 00:24:40',4.164,328,53,1,1
'2020-01-31 18:35:40','2020-02-01 00:25:48',0.933,317,65,1,1
'2020-01-31 19:13:17','2020-01-31 19:45:27',1.846,33433,28,2,1
'2020-01-31 19:18:25','2020-01-31 20:02:17',1.821,146500,65,1,3
'2020-01-31 19:31:03','2020-01-31 23:47:03',22.382,21019,34,1,3
'2020-01-31 20:27:06','2020-01-31 22:28:40',6.524,3324,49,1,1
'2020-01-31 21:15:56','2020-01-31 22:26:44',2.182,109090,64,2,1
'2020-01-31 21:19:25','2020-02-01 04:13:06',0.751,21041,9,1,3
'2020-01-31 21:40:27','2020-01-31 23:33:03',5.929,6951,58,2,1
'2020-01-31 21:44:46','2020-01-31 22:10:10',2.258,21064,62,2,1
'2020-01-31 22:34:02','2020-02-01 00:08:52',0.827,108814,88,1,1
'2020-02-01 00:38:14','2020-02-01 01:22:21',1.973,146500,83,2,1
'2020-02-01 02:45:42','2020-02-01 03:16:35',0.658,75111,53,2,2
'2020-02-01 03:06:06','2020-02-01 03:25:47',0.614,287,47,2,3
'2020-02-01 17:25:26','2020-02-01 19:33:14',10.575,12628,54,1,2
'2020-02-01 18:17:27','2020-02-01 19:05:12',1.984,127818,49,1,3
'2020-02-01 19:28:05','2020-02-01 21:50:20',7.767,6758,67,1,2
'2020-02-01 23:26:02','2020-02-02 00:10:25',2.063,6666,39,1,2
'2020-02-02 01:28:04','2020-02-02 03:25:33',5.935,91342,17,2,3
'2020-02-02 01:49:23','2020-02-02 02:01:36',1.324,12601,23,1,2
'2020-02-02 02:19:05','2020-02-02 04:52:31',0.853,253379,61,1,2
'2020-02-02 03:20:56','2020-02-02 04:04:41',2.393,20616,53,1,3
'2020-02-02 03:36:51','2020-02-02 11:17:13',49.24,20445,23,1,2
'2020-02-02 16:26:39','2020-02-02 17:50:11',4.019,190,59,2,1
'2020-02-02 18:17:38','2020-02-02 20:45:56',7.599,20999,71,2,1
'2020-02-02 18:25:09','2020-02-02 20:50:30',14.891,281,69,1,3
'2020-02-02 18:47:25','2020-02-02 19:17:32',0.85,232177,28,2,2
'2020-02-02 19:17:43','2020-02-02 21:01:41',5.162,176880,73,1,1
'2020-02-02 20:04:54','2020-02-02 21:25:01',7.759,21057,79,1,3
'2020-02-02 20:27:26','2020-02-02 21:08:52',3.144,20101,66,1,1
'2020-02-02 22:51:37','2020-02-02 23:41:03',5.244,22503,77,2,1
'2020-02-07 16:56:38','2020-02-08 05:29:37',2.033,232177,30,1,1
'2020-02-08 08:23:48','2020-02-08 10:45:03',13.897,12555,6,2,1
'2020-02-08 17:54:08','2020-02-08 19:22:47',9.878,334,35,2,2
'2020-02-08 18:06:04','2020-02-08 18:43:38',1.435,44239,2,1,1
'2020-02-08 20:30:57','2020-02-08 21:24:28',4.443,20600,65,1,1
'2020-02-08 20:33:20','2020-02-08 22:01:23',4.699,109229,61,1,2
'2020-02-08 20:33:21','2020-02-09 00:38:14',13.932,15689,39,1,2
'2020-02-09 02:07:33','2020-02-09 03:57:22',5.6,6669,57,2,2
'2020-02-09 03:45:48','2020-02-09 04:02:38',1.224,20412,25,2,2
'2020-02-09 04:20:09','2020-02-09 14:51:50',0.912,314,72,1,1
'2020-02-09 05:26:14','2020-02-09 11:43:41',40.713,15627,87,2,1
'2020-02-09 06:05:04','2020-02-09 09:50:33',24.842,20785,9,1,1
'2020-02-09 17:40:04','2020-02-09 19:08:32',4.306,20375,66,1,1
'2020-02-09 19:08:31','2020-02-09 20:33:41',4.613,322,15,2,3
'2020-02-09 19:23:22','2020-02-09 20:43:41',4.422,292,61,2,1
'2020-02-09 20:15:00','2020-02-09 20:43:42',4.735,6670,12,2,3
'2020-02-09 20:37:38','2020-02-09 21:58:40',8.702,6669,33,1,2
'2020-02-09 21:26:43','2020-02-09 23:14:48',8.979,109090,79,2,3
'2020-02-09 21:36:42','2020-02-09 21:58:41',5.23,108814,20,2,2
'2020-02-09 22:31:47','2020-02-09 23:14:48',7.893,6776,36,1,1
'2020-02-09 22:32:08','2020-02-09 23:12:03',0.791,184,50,2,3
'2020-02-09 22:46:08','2020-02-10 00:49:25',12.627,20600,31,2,1
'2020-02-10 00:46:34','2020-02-10 00:49:27',0.865,315,14,2,2
'2020-02-10 03:17:55','2020-02-10 03:35:34',2.621,20660,68,2,1
'2020-02-10 15:46:46','2020-02-10 19:21:27',1.108,3324,15,2,1
'2020-02-10 15:50:14','2020-02-11 01:04:06',53.925,20608,91,1,2
'2020-02-10 16:48:55','2020-02-10 19:26:17',6.113,6665,56,1,2
'2020-02-10 16:54:30','2020-02-10 20:44:30',23.362,20407,18,2,2
'2020-02-10 17:02:21','2020-02-10 19:21:27',4.441,259,43,2,1
'2020-02-10 17:13:41','2020-02-10 19:21:29',4.263,21114,50,2,3
'2020-02-10 17:13:53','2020-02-10 19:21:29',5.946,6670,56,1,3
'2020-02-10 17:32:16','2020-02-11 00:18:49',9.891,20004,24,1,1
'2020-02-10 17:36:51','2020-02-10 19:21:28',4.375,108814,41,1,3
'2020-02-10 17:37:15','2020-02-11 01:25:44',27.234,300,21,1,1
'2020-02-10 17:38:12','2020-02-10 21:24:01',10.768,20321,62,1,1
'2020-02-10 17:48:01','2020-02-10 19:21:28',2.838,15627,14,2,3
'2020-02-10 18:04:58','2020-02-11 02:32:15',3.348,3968,85,1,2
'2020-02-10 18:33:58','2020-02-10 20:52:19',14.005,20445,6,2,2
'2020-02-10 18:38:30','2020-02-11 02:13:51',1.029,20321,7,1,3
'2020-02-10 18:57:58','2020-02-10 19:45:37',4.133,20608,49,1,2
'2020-02-10 19:07:24','2020-02-11 01:36:59',15.896,109229,37,2,3
